date,team.name,team.ID,opponent.name,opponent.ID,team.score,opponent.score,game.location,no.overtime
3/5/2018,Army West Point Black Knights,725,@ Lehigh,352,55,75,NA,NA
3/8/2018,Army West Point Black Knights,725,@ American,23,62,60,NA,NA
11/10/2017,Navy Midshipmen,726,@ Marist,386,49,60,NA,NA
11/12/2017,Navy Midshipmen,726,Rider,576,77,70,NA,NA
11/17/2017,Navy Midshipmen,726,Norfolk St.,485,63,44,NA,NA
11/22/2017,Navy Midshipmen,726,Air Force,721,70,51,NA,NA
11/25/2017,Navy Midshipmen,726,North Dakota St.,493,71,64,NA,NA
11/26/2017,Navy Midshipmen,726,St. Bonaventure,596,67,54,NA,NA
11/30/2017,Navy Midshipmen,726,Monmouth,439,86,48,NA,NA
12/3/2017,Navy Midshipmen,726,Emory & Henry,216,73,49,NA,NA
12/6/2017,Navy Midshipmen,726,@ Richmond,575,88,57,NA,NA
12/10/2017,Navy Midshipmen,726,@ New Mexico,473,76,56,NA,NA
12/20/2017,Navy Midshipmen,726,@ LIU Brooklyn,361,87,94,NA,NA
12/29/2017,Navy Midshipmen,726,Loyola Maryland,369,79,47,NA,NA
1/2/2018,Navy Midshipmen,726,@ Lehigh,352,73,44,NA,NA
1/5/2018,Navy Midshipmen,726,@ American,23,63,66,NA,NA
1/8/2018,Navy Midshipmen,726,Colgate,153,41,46,NA,NA
1/11/2018,Navy Midshipmen,726,@ Holy Cross,285,70,54,NA,NA
1/14/2018,Navy Midshipmen,726,Army West Point,725,65,58,NA,NA
1/17/2018,Navy Midshipmen,726,Lafayette,342,70,44,NA,NA
1/20/2018,Navy Midshipmen,726,@ Boston U.,68,65,59,NA,NA
1/24/2018,Navy Midshipmen,726,@ Bucknell,83,64,59,NA,NA
1/27/2018,Navy Midshipmen,726,Lehigh,352,39,47,NA,NA
2/3/2018,Navy Midshipmen,726,@ Colgate,153,53,50,NA,NA
2/7/2018,Navy Midshipmen,726,Holy Cross,285,69,42,NA,NA
2/10/2018,Navy Midshipmen,726,@ Army West Point,725,62,54,NA,NA
2/14/2018,Navy Midshipmen,726,@ Lafayette,342,55,46,NA,NA
2/17/2018,Navy Midshipmen,726,Boston U.,68,59,43,NA,NA
